,嫘祖的传说故事,狼来了,涌泉宝珠,仙女造桥,女娲造人,龙外孙的故事,蚁王报恩的故事,月下老人,煮海治龙王,龙之九子,聪明的牧羊人,年兽的故事,麻雀报恩,红鱼女报恩,鲤鱼跳龙门,嫦娥和后羿,狐山的传说,精卫填海,李冰锁龙,蛤蟆讨媳妇,嫦娥奔月,张果老倒骑驴,冤鬼奇案,东郭先生与狼,白狐,伯裘救太守,郑人买履,老虎吃人,火神祝融的传说,姚县令审石头,买椟还珠,宋人疑邻,活佛济公,李靖行雨,亡羊补牢,白衣仙姑,青龙的传说故事,百鸟朝凤,孟姜女哭长城,井底之蛙,螺丝精的传说,李时珍的传说故事,仓颉造字的故事,蛇报恩,鬼谷子,孟母三迁,狐假虎威,鹊桥相会,杜鹃啼血,玉兔捣药,白水素女,燧人取火,田螺姑娘,纪昌学射,干将莫邪,宝莲灯,毛驴变妻子,樵夫与狐仙,梁山伯与祝英台,董其昌遇仙,南辕北辙,黄帝轩辕,狐锯树,麻姑献寿,智斩独角龙,天师钟馗驱鬼的故事,白头翁,姜太公钓鱼,尧禅让帝位给舜,后羿射日,伏羲教人打鱼,天神少吴,还镯救人,蛤蟆和燕子的故事,掩耳盗铃,田忌赛马,神女汤泉,刘安成仙,杞人忧天,小白蛇报恩,猴子捞月,滥竽充数,叶限,重阳登高,范十五与金蛤蟆,白蛇传,孔雀东南飞,九色鹿的故事,阿诗玛的传说,坏财主与宝锅,女娲补天,寿星彭祖,大禹治水,盘龙山狐女,沉香救母,周邯处士,柳毅传书,张飞卖肉,老虎报恩,洛神仙姬,万卷书的传说,大闹天宫,蚕花娘子,盘古开天地的神话,蛐鳝龙,酒圣杜康的传说故事,渔夫和皇帝,三个和尚,凤凰的故事,金豆子和老公鸡,人心不足蛇吞象,揠苗助长,神农尝百草,孔融让梨,蚕神姑娘的传说,夸父逐日,莲花女,孙悟空三打白骨精,老公公卖斗笠,龙狗娶公主的故事,司马光砸缸,哪吒闹海,杯弓蛇影,黑白无常,九天玄女,傻哥哥愣弟弟,狐仙嫁女,西王母和蟠桃仙子的故事,塞翁失马,守株待兔,牡丹仙女,白蛇小龙,农夫与蛇,天女散花,鹬蚌相争,董永和七仙女,华佗虚心求学,穆王西游,始祖伏羲,天狗蚀月,老鼠嫁女,俞伯牙摔琴谢知音,牛郎织女,蚂蚁补天,神笔马良,愚公移山,共工怒触不周山,狐狸报恩,金狐,龙女拜观音,铁杵磨针,救命的鱼,三戏海龙王,吹萧会龙女,燕子报恩怨,洛水女神,吴刚伐桂,射鹿台,莫干山,木兰从军,海神妈祖,鹭仙,小儿辩日,石香炉,虎仙思凡,妬妇津神,会吃金子的老鼠,棘刺尖雕猴子,井神的传说,雷泽华胥,陶神的故事,玉兔望月,吴梦举遇仙,庖丁解牛,李良审鹅,观音送画
嫘祖的传说故事,1.0,0.39037855268539434,0.3233022733587425,0.4555830177918923,0.42731932969698705,0.6295327756865211,0.6673116151880855,0.32863939824569344,0.32625685112552394,0.305548350552636,0.629956828711239,0.7962497198214357,0.39394637172645686,0.2775165499676034,0.35505348854935304,0.30329344897056804,0.7160202593480713,0.39382671581164364,0.28164995519498404,0.2738510276323192,0.5045847529910917,0.2105929968125359,0.40538660778967545,0.26601837029209324,0.2402234569498274,0.32825371048752056,0.3077849551436355,0.4192455138689214,0.8196815513285718,0.15155333634137616,0.2575898830264504,0.4565693782424279,0.25956175597221987,0.3095418431552154,0.47609025146302897,0.3750993403190404,0.7647468613170048,0.5223194554770234,0.1616179250967164,0.43056961774269215,0.7509165219097048,0.8123120660176543,0.7459085921143738,0.4280280318948024,0.31074111576031394,0.5053481011972469,0.4398183792804195,0.5192714141925294,0.5293686021183621,0.49344054754546623,0.2674651704715206,0.5502818179445621,0.509138084527388,0.4804617436957114,0.4358864293893016,0.4025727152291926,0.4195852612931866,0.35736294192250495,0.4736423740977167,0.3669107301865586,0.3106314845615133,0.3930460316304286,0.42127190091887257,0.4064514512142578,0.249615070690736,0.7487525399794437,0.20706870614363393,0.34178807580758086,0.5541609307986506,0.38197248912662196,0.35149716401349285,0.6431887001099611,0.37092928457916974,0.5633003061024422,0.5152678591870353,0.4443541110333398,0.488969316925838,0.4218498860960487,0.5521953138786635,0.3478720608809294,0.4325620677371193,0.4662255917244085,0.45456115627938704,0.41900401619896116,0.2158242215040146,0.47592058502885926,0.4999787163219241,0.6601620517955594,0.744207687996166,0.21409411003652157,0.4584471281496945,0.5304403234026147,0.5260703386460247,0.31014021694653754,0.41425056721143405,0.30085143191856395,0.7191952678064254,0.34909311651555963,0.4443993918464575,0.5906051074985913,0.8314972243125368,0.6476880451587075,0.44199038852087114,0.7852826428166364,0.24902125701459243,0.850064242035839,0.2778081523741759,0.28084138270606473,0.8108875011105859,0.26114903407998313,0.2767841992385927,0.40373196434404485,0.47202547408474294,0.48607219284161807,0.8004933592380539,0.4416033440342152,0.2679191657401185,0.33074543656366306,0.2772299222321349,0.6346646765469792,0.5429187394070363,0.23277332166798084,0.49472077161671235,0.48157897191449556,0.5712437252485382,0.4252685215343429,0.2867553998500249,0.6280132586290994,0.6036402532672895,0.5590104060132468,0.25352177035731027,0.20210779075892663,0.4509016450050203,0.4448732481125693,0.54074665479278,0.45586482160386604,0.3223672613125952,0.4597264100483835,0.6417079817184606,0.6137153566683724,0.27102620587016824,0.523617467766157,0.298506741291758,0.538024152970383,0.47726331282757584,0.46358818692741216,0.6023829239891926,0.3771845566234872,0.274189456015004,0.1699179000255045,0.44324215898087826,0.5493383263453965,0.28844377307321706,0.290346151371139,0.3897383652759665,0.504353732279972,0.42278917560560736,0.5659506186634774,0.4656709535832095,0.24785171937541128,0.51862482000971,0.3978308361206724,0.45982119260767645,0.21239047361789645,0.35653175729220365,0.6076798369513859,0.5106583741663069,0.4295273299291383,0.826371805599275,0.6288726895926773,0.8471909172304235,0.5216335538551016,0.38073805464167443,0.47400465828955934,0.11924484492640557,0.43125936342864885
狼来了,0.39037855268539434,1.0,0.38555670197018643,0.5077507354363442,0.5638717149151664,0.42352293959345444,0.5099905622574906,0.613974567182415,0.379313866603629,0.4857612758976149,0.5819966652744497,0.49828482196754464,0.5843087567307632,0.4613955629514008,0.48538037437603454,0.5428550485421434,0.45052072463998893,0.4606774390280097,0.358922614374331,0.6035940114381634,0.540120355006851,0.5375712506219518,0.4814991887423194,0.7771698775750401,0.5297507473077182,0.48448425521306454,0.6352365752894332,0.7347757869566949,0.4206202190042424,0.5468163188432532,0.46445705846001695,0.6257624649193827,0.5843561291669584,0.3594204583537589,0.6669904285632047,0.4977331987785298,0.36459873294750117,0.6525531415943088,0.511499357391207,0.6443511526115093,0.47184734694100605,0.4972529545824775,0.4364371104057589,0.5498695797637163,0.5020700944348977,0.6436217226174268,0.6705474314633062,0.5925887576013306,0.3091776746182575,0.6263256014570511,0.6104299255862693,0.44440442304791516,0.619279752419664,0.702898414860624,0.4380372209037565,0.4444042346134035,0.5819535137713122,0.6436481599793928,0.663512869653159,0.5131958332983945,0.5144144392843748,0.30165329613887315,0.6446988708156116,0.486651817399044,0.511064959311807,0.350074747259856,0.5405300870086935,0.4817035271266082,0.4720262843531423,0.5508712410965871,0.5463388257910694,0.33255666908836423,0.5821948983805656,0.5017490020272728,0.708314682242412,0.6706973876475714,0.4253301396196092,0.3179517696214738,0.5790670739238954,0.485904768778135,0.5690704346534082,0.6112123998953435,0.5831824836554261,0.5496056395434346,0.6462232494834305,0.4708941698079484,0.7270914275770328,0.5899330558132658,0.47556308707360917,0.5629925548582327,0.4562361318088101,0.328218718198732,0.48359258310456593,0.5254665002538684,0.36950121479018716,0.3875758342914443,0.53935593272398,0.7087442187114151,0.6239246631285574,0.3653847309819407,0.5095366235192464,0.5191498927760522,0.5399628991290274,0.3906678938778286,0.4954938430436621,0.4256179544925002,0.4785094490956886,0.6423119143278726,0.37985260087205613,0.5968638278944695,0.5618771356107592,0.6609734319587004,0.38723294001083697,0.6723867218867722,0.44209491314440946,0.6955237476006398,0.47274346610397605,0.624112909205563,0.6618239876567857,0.43862965900796597,0.7651835394539941,0.4755963646083431,0.5937892738742051,0.5958778819998592,0.4927561533996366,0.8158584035244036,0.5787380672667866,0.3851567874063941,0.669964961544756,0.7164068139049973,0.4986746929718733,0.49343363199889356,0.7009255997422971,0.46699074890187425,0.704195880689674,0.5751772203026505,0.6527975411557461,0.3276526609261348,0.3382622776625867,0.46908783658054665,0.6907940413615637,0.6166731378218497,0.527952403703605,0.624678589609137,0.4717513584008392,0.5697546403647265,0.42704651421121265,0.5322400614221136,0.5994614730095357,0.4846279742149983,0.6769495693659001,0.4945406282237022,0.4046706320197156,0.4761083411761347,0.5874315688294269,0.4695815915310748,0.520660101168605,0.6753156537165363,0.5217466145620119,0.5614947077696355,0.3217192915578419,0.38223007910386564,0.7017822230316532,0.4537291048503325,0.3578043120788312,0.571309545423411,0.7197349442474098,0.6114862894578335,0.46797256808068244,0.5734856436927626,0.37073840041900286,0.5033542756308859,0.4433353210033724,0.615473375287021,0.4004388828207743,0.6292544579130105
涌泉宝珠,0.3233022733587425,0.38555670197018643,1.0,0.4413919205122929,0.34334612772260786,0.23302963029054627,0.3313052754973799,0.4549482761398475,0.30342280926272447,0.31698530785535417,0.428614930024373,0.3742843610567294,0.4313956581108292,0.35299559524907625,0.3621761246501831,0.300464387431908,0.35789395037596,0.35662069838163973,0.244827496213173,0.42903683489565964,0.46478097738531465,0.5076676358167652,0.4353241408069351,0.5225055534005976,0.32895163423127716,0.460229059107855,0.6041486495793625,0.4338495842239612,0.41861169554598304,0.553766725800557,0.922588464585665,0.49098920298514204,0.4151877650979149,0.3180587062067596,0.5229714388868721,0.3513609823920198,0.2861216945877934,0.521659557817691,0.2791222004402396,0.4635416436030677,0.360508479223258,0.2951666265144129,0.2621841048517458,0.4069424361774666,0.40837435003048395,0.45960826160966245,0.4726452351931224,0.35673300535050373,0.4566804415435161,0.5146735367377107,0.3006781852286752,0.4400896496031994,0.40648235447414666,0.5191384359577519,0.4305668100684705,0.8999107479936199,0.36709754416127655,0.4306044215969693,0.5669865373905421,0.4326612785074328,0.4488234007774997,0.29012121709474104,0.4324254527162695,0.3552601446781336,0.35002059118124607,0.28002640344375374,0.3404353044494004,0.2931825241688458,0.4197963079460856,0.30128816658590674,0.35927555221440227,0.3432774056562577,0.6312050189155276,0.30508499008881573,0.5469556661645202,0.383964807216891,0.5868895558004994,0.3434464879434417,0.5118554420876208,0.34177601599884366,0.41096031220583595,0.5538402906338532,0.627317351134616,0.45990090040604803,0.4346516180353308,0.42558980237647953,0.4606082835622828,0.3364710191961063,0.2814761243581096,0.8016886181880573,0.32213774807756757,0.38315802485583117,0.3760651614078206,0.3687882351289605,0.5271519338986808,0.4566253432923485,0.4690384667385292,0.5629328022746307,0.4968725053037248,0.33005851739537895,0.42077839093320973,0.46401793067437797,0.38725687119379953,0.3241830162655729,0.3639349723806825,0.3899616601721142,0.2963689517585979,0.41042176637192046,0.3112129369337014,0.3353652101087201,0.43665825714847517,0.3801035956413966,0.3727373137171749,0.3171997086425583,0.3574975783809838,0.35889220104417224,0.41599302113943154,0.42248666284081804,0.3996506612590986,0.2488892963261772,0.46553283108626764,0.3354995262285294,0.5130418823024852,0.470000990223358,0.41316292321095793,0.47457787607359375,0.3297299629810981,0.2868019431743696,0.45553628603303625,0.5303999041998944,0.3419529560051583,0.28129315444742664,0.5297300195114514,0.3630347453453613,0.4808634860742658,0.4442546176112591,0.52519835794398,0.2829892346421399,0.35629451824220376,0.40221191966999087,0.43404127865252745,0.5426533105541135,0.29785777283409376,0.39866665623995706,0.3579765977527112,0.45170154950641017,0.4865657028272809,0.35115270572644,0.38613105036129036,0.3245588677422445,0.5484328985175573,0.36386138870393525,0.29420101270359517,0.29642510524303006,0.40880699566892703,0.38204051398527955,0.43330945554014894,0.4818204130541023,0.4742285184892413,0.3559330254753095,0.3054641203259879,0.31817730688830825,0.40016463523271245,0.38957079046487453,0.3712887234098884,0.44850960078547053,0.3289919592167419,0.489813748502299,0.4319922417742919,0.4877687629660609,0.2732669748638725,0.46979947835674174,0.4248513275258447,0.4739016976724663,0.4069626740440033,0.5607974058597669
仙女造桥,0.4555830177918923,0.5077507354363442,0.4413919205122929,1.0,0.7117720786597259,0.3980344584538176,0.527516403930857,0.3909308542386507,0.3720034931989745,0.32447659723451616,0.39622435653618554,0.5430239423948162,0.4845654704875283,0.5790607802112105,0.4221310869175852,0.43612743712953195,0.2478253950741521,0.44505553965901085,0.35968200545574425,0.3693966524797463,0.6480793294218727,0.2542387636736324,0.31045639121341184,0.43621185579069144,0.35008867257025716,0.37439391688172546,0.4212865234369663,0.535084574590718,0.4653328078522923,0.4399861990563764,0.43735293981863366,0.5128204717514527,0.390014685643655,0.36087008505085894,0.5889864550446604,0.671793699635577,0.3066113096321032,0.6238715999701143,0.6305590088796937,0.5689228904308905,0.29216233972349326,0.3422467819389665,0.4692306699402766,0.5483189521684432,0.29341147210033913,0.5709966122301349,0.53954834320369,0.7501300904758887,0.4779542456509552,0.7019849785660456,0.6272861463795086,0.433838240466368,0.4971847412893087,0.6399691080461819,0.4161799481748563,0.587794041455781,0.26111125296042387,0.5228292462044816,0.6294782992692416,0.6914501703306659,0.46733752493341896,0.45353162548226295,0.4925895772914556,0.42127201397957964,0.3278665340967066,0.43097036141833517,0.45859666977803454,0.3513120082624765,0.62413740569206,0.46685752570223177,0.3210469006903957,0.5937243770284387,0.41801906900726193,0.2934843962562963,0.5119229581730972,0.45028497422263,0.7429278407939425,0.6632367000330797,0.6208937882280626,0.45446748548371196,0.4460020273669095,0.5962943222703119,0.430642673802807,0.59539228626368,0.2638236735364552,0.3782520381312309,0.5702811263899046,0.4433775491774032,0.3187293446332484,0.4010671988559765,0.7326980138154532,0.5804888688436444,0.369075767350084,0.5561717154710482,0.4469603487621315,0.36047814126690364,0.5361893096013886,0.5014885855323563,0.5581310575218018,0.7440931198131633,0.5280458483778663,0.6250886231061978,0.42650683777022796,0.5230788465584367,0.27797727234826236,0.3496960127351581,0.29389556036042624,0.33763667508435036,0.4691514332281837,0.20903181688461794,0.32721108349184597,0.5775243605781056,0.48181055792915,0.46927928604424796,0.39730304989736437,0.5055254180725843,0.7730338342644981,0.41210817987619297,0.36390877998358184,0.4255798907211737,0.4506806113230109,0.2649361908924512,0.48912699892507544,0.6157385026447255,0.8150539765947381,0.507808490614124,0.7201419062619333,0.5360314014807374,0.5848684072299684,0.6332127886357409,0.8098697097835293,0.36283828352365355,0.5636685825117509,0.8157430816033555,0.6179196321155346,0.8862592329377497,0.371940706819737,0.6447849288570213,0.536639913048779,0.6097212799188073,0.6555081716039178,0.7048067853760122,0.6784551611129207,0.5702480372896824,0.50514478035932,0.44555500417523763,0.48124657343617966,0.4298361740935144,0.21885000867269838,0.5600186060236672,0.5844929326223198,0.24045666350128067,0.3369445551235484,0.6600647819007145,0.4051465422220028,0.8123540869137225,0.4918479555844781,0.6352013380357793,0.5253807625511282,0.3804812184024766,0.5098288854466092,0.7018880101664188,0.4963549699178435,0.3270459017990501,0.6994365902322898,0.6651861681154295,0.4313585365120602,0.4071671820193529,0.500730325058012,0.6879895705266565,0.5264392934195748,0.5560129217081928,0.5983586223439804,0.7141239297979692,0.39835178217121225,0.6410254719177462
女娲造人,0.42731932969698705,0.5638717149151664,0.34334612772260786,0.7117720786597259,1.0,0.42937187145713684,0.4589080389648653,0.5754155899597193,0.24589168011696494,0.2957498690144601,0.6432594384255845,0.4940399577266017,0.4013513580993439,0.588721949520844,0.43198640030443486,0.3906041087956801,0.2705884724999146,0.2771928571637196,0.2834621298922427,0.35663577314256106,0.47797450236094313,0.217469160572302,0.27811285097929894,0.4174830481958009,0.17443946150315912,0.3411820704185422,0.5629471798278595,0.5745953345310858,0.5192977196503371,0.33435697241139756,0.36883709619779653,0.620358916867122,0.2586411591662036,0.17323623177331848,0.52216003988028,0.2823386833345786,0.35859255248395794,0.5637190075870331,0.6072272926285267,0.5170262169878046,0.3538907910829398,0.3549240340399406,0.5343898919205594,0.4344165459822136,0.19285520400061532,0.4263656437907485,0.4061101963139005,0.70222278291958,0.3643988981480375,0.584154617300342,0.6244863110335851,0.7247707811938966,0.4459520356910039,0.6008024295238439,0.33208426376799133,0.4480747504632425,0.30436831711116336,0.2513209306365969,0.4617841902879534,0.30699256917925555,0.3837552680400842,0.39859154624366644,0.3548910580004253,0.35052872368500265,0.3865931860007857,0.382139442103826,0.24144519094869893,0.39972648730653304,0.48921056963093307,0.5336826218250317,0.6339003861682662,0.5031246870220536,0.5654457083898676,0.3059515061900266,0.5528623532059823,0.3843863352191546,0.670278102015995,0.2609212167555591,0.7460624488930274,0.28891478397820486,0.3271744141359048,0.4787339876596122,0.47998809470756243,0.3852577506176649,0.28337676905852566,0.19979091306602084,0.4604572909882043,0.5113783259044599,0.2864227375633928,0.2947320211570502,0.8222239851317633,0.4156770164636174,0.4010251968033592,0.5386911357673483,0.24194944170151841,0.263468662916757,0.3911986196795162,0.4126202318177892,0.42860601707197826,0.4781341063921981,0.4745913302977161,0.5542097353371335,0.3804173391030723,0.5919255434945953,0.372954201839931,0.3797825032337719,0.25166011275732736,0.3557631329197259,0.4402441659026432,0.1999568108099603,0.5037617464185902,0.43731325551050815,0.4709864461882384,0.4663251982071964,0.39238475839916215,0.5602582947223167,0.7521567224907049,0.2469135604729217,0.3532016107005176,0.4408918906925317,0.5132221010692999,0.25666938043769,0.3677824282368363,0.36903352033260195,0.7762549338043693,0.5518306177250735,0.5375337333107086,0.29766764241197297,0.5113237364264731,0.5881524438966863,0.6347393908307957,0.2351413970176657,0.45604571873492256,0.7678402022580673,0.5256552174171526,0.6193057563822533,0.39164549212357874,0.3926455517631016,0.6003559527922556,0.5659497707081755,0.6803438402218552,0.5397453137985788,0.7681264342810618,0.5614671021136982,0.5343466650436174,0.39045241901390887,0.4527823156472156,0.30998504112630304,0.17817935894013873,0.6290759915871529,0.46760628907719565,0.4170148072781323,0.2275388559029043,0.6463709256101063,0.32614151036102457,0.751650172836845,0.4371762636206353,0.5505884008948001,0.43318993152949375,0.44525181304620676,0.3361141242312931,0.23237909782643626,0.47264303050933765,0.3148006735026311,0.2960239281680105,0.5502218015526438,0.31505852728819095,0.35154219986174556,0.48617733929904444,0.6214659696222842,0.4872412405510693,0.4896526369949519,0.2406343572456414,0.6880453471420658,0.26924011050930363,0.5789519404373583
龙外孙的故事,0.6295327756865211,0.42352293959345444,0.23302963029054627,0.3980344584538176,0.42937187145713684,1.0,0.7227594312179645,0.2491512202971858,0.6784606257137548,0.7019621779901519,0.47852934778010475,0.7938053473380374,0.3321266615330825,0.32062983858605515,0.6608766143066831,0.2990508459437634,0.3986564807763351,0.47307209589206173,0.5903790614585754,0.34994992823942717,0.4086074058343283,0.30139193747139925,0.48167526194988064,0.29051579896185786,0.09331889422483076,0.2894752635892611,0.3033488298735029,0.37542175176824594,0.45214455904298645,0.13110585525384158,0.23256879484918022,0.4593196364683718,0.2540524019417425,0.20497866591569233,0.40955063362517763,0.15834406389362046,0.8348689395574637,0.505203760361425,0.16650290137328239,0.4916637985363727,0.453783939293184,0.6583659694055845,0.7554020170218547,0.40649422584837225,0.4335245912219479,0.3984686680987061,0.31699169578529474,0.4122309261169952,0.45320525690831537,0.4915237916943155,0.21352871228471468,0.3751122857699816,0.25828162611822914,0.4265747495681789,0.31998582595604375,0.33109956154115683,0.42544037380884653,0.18436436375511162,0.3281542735957932,0.23465589549874244,0.3111567269189158,0.30211458382306683,0.26884055397108286,0.16163865289298324,0.6926480485203793,0.7256139125722281,0.11079619516803037,0.25716696060880173,0.39090061049955216,0.3498261832957139,0.3897178070707601,0.35274177396206263,0.32842117223790573,0.6991094679202965,0.574860273454279,0.3301739712205854,0.3505017775498557,0.19107381950253863,0.38683006702521355,0.32329711025312696,0.5074314331565787,0.4786398646211096,0.4345664456361254,0.49152812568808035,0.3469185822526537,0.2515019408283602,0.38853547472824684,0.7217692832337472,0.39651011747290094,0.2772137357075956,0.3964555656818169,0.26178047812807637,0.4147175079309732,0.4942966055312879,0.24480446951586562,0.19946812474779207,0.45791299168334865,0.2896296856714491,0.394138443024046,0.29068062262908173,0.5432912744363053,0.4657595178036225,0.3824584617318245,0.5229721926249182,0.6326355006662574,0.65578667781194,0.3107827786308103,0.35423737867997307,0.7635650754345747,0.36001101211285313,0.2978447708527992,0.40204121684600763,0.2649250732562719,0.3109897739417118,0.3542203253566807,0.3924606786638524,0.3212994029358286,0.3160226713098186,0.2268013797551803,0.9284086413428899,0.4453074766009091,0.34720029184737145,0.44412410786858236,0.3818841133407206,0.4715538790327696,0.37321669111447425,0.17697552621986157,0.6182885115152802,0.4756329209035774,0.5001702976897833,0.27006562326080824,0.46321576495885025,0.415631226877319,0.38984377554170907,0.4920398007606537,0.3815595348946326,0.2451897615615644,0.5103240913428756,0.4432306644756757,0.43712796785533364,0.32834685366656347,0.5065880002830287,0.34232159044003896,0.3512489015445695,0.2593276826220135,0.37258110150712753,0.44875443374628443,0.2280789657432653,0.1562234219010083,0.5951869680199312,0.42936866807044083,0.44525746608155226,0.6519988426352303,0.6586995927082251,0.43149241923249315,0.364738080268768,0.1926161559793052,0.49399970811494176,0.3814880993713166,0.15112295191707134,0.4022079060148955,0.2333458045574206,0.4507439253188805,0.192526348091116,0.20798374413156032,0.4311949753560636,0.4600080254258456,0.5331306971407984,0.45948917099838343,0.47250460651717713,0.7311136941295207,0.3926505075907545,0.18367900859327319,0.47401402348478155,0.22284463188234666,0.5352593287566987
蚁王报恩的故事,0.6673116151880855,0.5099905622574906,0.3313052754973799,0.527516403930857,0.4589080389648653,0.7227594312179645,1.0,0.32590587300437246,0.4779589565137429,0.41663106039542797,0.5666045806356971,0.8041393597579447,0.7311974721133411,0.6272861463795086,0.4530865431660598,0.37952348115424056,0.40714517286840757,0.43041391430582576,0.3766972649767043,0.3383668588164786,0.4909089298832356,0.2247646664939978,0.34858472020348663,0.40089847459436434,0.3646354776772469,0.40965804129674227,0.4053361073405889,0.5517585226809671,0.5100824240818552,0.2499158875449215,0.3249981274320418,0.5599207142949342,0.2628368419996406,0.34274973249365653,0.5446643967217294,0.4411567542419201,0.5721404097150428,0.6599432604842371,0.2837408245347762,0.5124032777429539,0.38243584959044247,0.6755447900825411,0.7736181696847124,0.7465164441616253,0.3738742144989615,0.5273960696518023,0.5409465838094997,0.5220765633916779,0.46320679547610194,0.5476911072195199,0.3954517750389659,0.4603966716058495,0.3656300161855824,0.5054529838463573,0.3061863898086324,0.417056733956945,0.356801972381719,0.43738192104650503,0.47433102686350653,0.33864706093510416,0.370450095616382,0.4471680978110787,0.5241561266607792,0.35629602571829594,0.35853368554256004,0.7238646184714627,0.3458077608072611,0.4209057538195441,0.555270621636974,0.4036374455930679,0.49245098370823487,0.47350455309599315,0.4240651787437957,0.6453260374002935,0.6109885396956614,0.38737641404790596,0.48576830450489444,0.35026517917719524,0.5458209512230672,0.6453222310231609,0.465178762639127,0.49732749927523373,0.49517056479570365,0.47366962172808197,0.35783459350483204,0.4098794518477747,0.5749180097886075,0.8146521023120256,0.40354579104666616,0.35537137757028203,0.46338467765497404,0.5149189538455102,0.34597132196325775,0.3332173958595473,0.3938772162607299,0.3641959541791334,0.45834914220370576,0.3961007434966304,0.722527826359859,0.4944937080303345,0.5542129387238293,0.5125440383230574,0.39200719216843566,0.5161842162165422,0.32199919218124917,0.6398935458070636,0.4913038886193754,0.35705296715105955,0.7846984016136779,0.362074370013964,0.4163847764888752,0.5090514046520902,0.44458305896483313,0.4171788960507613,0.4293777129269939,0.3916399333054891,0.3965960247667016,0.4064700497005447,0.24778638913026832,0.716121448680756,0.5779311906884711,0.24545112022903812,0.6423083340721538,0.5869165019356466,0.5784231931980417,0.5185223116354449,0.4081839746434985,0.6938455498410695,0.6895194703256626,0.6594825381035782,0.37181255250845435,0.4171799701274769,0.5750820608743343,0.4734350207612434,0.6511233005209178,0.5418471123400391,0.3893138223215188,0.6448966705223509,0.5767358375212119,0.4700121078595375,0.3947923484659123,0.628204387754131,0.39026775319262236,0.6153288460166877,0.41415648185983367,0.3730940767778302,0.41930475767934233,0.6826937127977277,0.34386613160059004,0.36096279483052546,0.5171359989342144,0.5045048567582086,0.43145802993414134,0.44264444471034664,0.7280043927853326,0.49306047513573636,0.385811032030381,0.605055132640466,0.3497718576260436,0.31186090668845484,0.45945969984078217,0.4145018446325418,0.5160163210667807,0.24864753484790078,0.40369416438103456,0.5531829556838773,0.5030583015436462,0.5229350710261494,0.5086988436810417,0.5846722469034793,0.8078450940179863,0.4921159471467577,0.2667416384776488,0.5772852371829907,0.2395841551826038,0.5336643436774143
